request_id,submitted_at,channel,region,account_tier,item_code,item_class,quantity,declared_value,item_age_days,has_documentation,prior_requests_90d,flagged_duplicate,recorded_outcome
REQ-100185,2025-09-29T13:06:00,PORTAL,EMEA,GOLD,ITM-3721,CLASS_C,3,76.38,686,true,1,false,MANUAL_APPROVED
REQ-100186,2025-11-07T23:23:00,API,EMEA,BRONZE,ITM-2709,CLASS_B,1,53.42,178,false,0,false,MANUAL_DECLINED
REQ-100187,2026-06-16T13:36:00,PORTAL,NA,GOLD,ITM-1801,CLASS_A,3,110.88,5,true,5,true,AUTO_DECLINED
REQ-100188,2025-09-28T16:38:00,API,EMEA,PLATINUM,ITM-2713,CLASS_C,2,21.6,151,true,1,false,MANUAL_APPROVED
REQ-100189,2026-02-02T06:36:00,PORTAL,NA,GOLD,ITM-9437,CLASS_B,3,300.6,246,true,1,false,AUTO_APPROVED
REQ-100190,2026-05-31T14:57:00,API,APAC,BRONZE,ITM-7145,CLASS_B,120,5593.2,45,true,0,false,MANUAL_APPROVED
REQ-100191,2026-04-28T19:09:00,EMAIL,EMEA,BRONZE,ITM-6787,CLASS_B,2,559.28,23,true,1,false,MANUAL_APPROVED
REQ-100192,2026-02-11T12:19:00,PORTAL,EMEA,BRONZE,ITM-6115,CLASS_B,3,234.45,52,true,0,true,MANUAL_DECLINED
REQ-100193,2026-03-03T21:16:00,API,NA,BRONZE,ITM-5625,CLASS_C,2,15.16,103,true,2,false,MANUAL_APPROVED
REQ-100194,2026-02-23T00:33:00,PORTAL,NA,BRONZE,ITM-1844,CLASS_B,2,36.58,156,true,2,false,MANUAL_DECLINED
REQ-100195,2026-06-25T23:47:00,API,EMEA,PLATINUM,ITM-7618,CLASS_C,2,12.4,25,true,2,false,AUTO_APPROVED
REQ-100196,2026-01-05T23:21:00,API,EMEA,SILVER,ITM-2876,CLASS_A,3,99.9,956,false,1,false,AUTO_DECLINED
REQ-100197,2025-07-20T12:52:00,PHONE,EMEA,SILVER,ITM-6093,CLASS_C,1,40.64,360,false,5,false,AUTO_DECLINED
REQ-100198,2025-12-25T14:43:00,PORTAL,NA,SILVER,ITM-9745,CLASS_A,1,175.69,133,true,8,false,ROUTED_SPECIALIST
REQ-100199,2026-01-03T21:15:00,API,EMEA,BRONZE,ITM-5729,CLASS_A,2,31.7,91,false,1,false,MANUAL_DECLINED
REQ-100200,2026-08-09T00:23:00,PORTAL,EMEA,GOLD,ITM-1085,CLASS_A,15,260.4,277,true,0,false,MANUAL_APPROVED
REQ-100201,2025-05-11T11:46:00,PORTAL,EMEA,SILVER,ITM-9722,CLASS_A,5,65.45,970,true,5,false,MANUAL_DECLINED
REQ-100202,2026-02-15T20:43:00,PORTAL,APAC,SILVER,ITM-3090,CLASS_A,1,34.86,236,true,8,false,MANUAL_APPROVED
REQ-100203,2026-02-10T13:25:00,PORTAL,EMEA,SILVER,ITM-9302,CLASS_D,1,15.33,98,true,12,false,MANUAL_DECLINED
REQ-100204,2025-01-16T12:04:00,PORTAL,APAC,GOLD,ITM-3528,CLASS_B,5,505.1,149,true,0,false,AUTO_APPROVED
REQ-100205,2025-12-15T04:01:00,API,LATAM,SILVER,ITM-3270,CLASS_A,5,154.55,22,true,2,false,MANUAL_APPROVED
REQ-100206,2026-02-10T06:13:00,API,APAC,BRONZE,ITM-2686,CLASS_D,1,27.3,26,true,0,false,MANUAL_DECLINED
REQ-100207,2025-08-30T15:32:00,PORTAL,NA,BRONZE,ITM-1107,CLASS_A,120,26094.0,79,true,3,false,ROUTED_SPECIALIST
REQ-100208,2026-06-19T09:04:00,PORTAL,LATAM,PLATINUM,ITM-6455,CLASS_A,3,466.26,114,true,1,true,AUTO_DECLINED
REQ-100209,2026-03-02T12:53:00,EMAIL,EMEA,SILVER,ITM-4573,CLASS_C,8,78.64,159,false,0,false,MANUAL_DECLINED
REQ-100210,2026-07-31T15:19:00,PORTAL,APAC,BRONZE,ITM-6867,CLASS_A,1,20.96,162,false,1,false,MANUAL_DECLINED
REQ-100211,2025-12-28T23:33:00,EMAIL,NA,SILVER,ITM-8593,CLASS_C,1,258.32,1089,true,5,false,MANUAL_APPROVED
REQ-100212,2025-07-16T13:17:00,PHONE,NA,BRONZE,ITM-1260,CLASS_B,3,87.36,25,true,0,false,MANUAL_APPROVED
REQ-100213,2026-03-18T01:47:00,API,EMEA,GOLD,ITM-7580,CLASS_B,8,402.08,494,false,2,false,MANUAL_DECLINED
REQ-100214,2025-05-09T17:12:00,PORTAL,LATAM,PLATINUM,ITM-4936,CLASS_C,2,66.74,355,true,12,false,MANUAL_APPROVED
REQ-100215,2025-06-20T04:01:00,PORTAL,EMEA,SILVER,ITM-9678,CLASS_D,1,74.73,150,true,0,false,MANUAL_APPROVED
REQ-100216,2026-02-03T02:27:00,API,EMEA,BRONZE,ITM-7927,CLASS_B,1,39.93,818,true,8,false,MANUAL_DECLINED
REQ-100217,2025-03-16T07:08:00,PORTAL,EMEA,BRONZE,ITM-5191,CLASS_A,15,429.75,25,false,0,false,MANUAL_APPROVED
REQ-100218,2026-02-23T04:50:00,PORTAL,NA,SILVER,ITM-5109,CLASS_C,8,222.24,118,false,2,false,MANUAL_DECLINED
REQ-100219,2026-05-09T17:29:00,EMAIL,EMEA,SILVER,ITM-8390,CLASS_D,5,130.9,46,false,2,false,MANUAL_DECLINED
REQ-100220,2026-06-16T07:42:00,PORTAL,NA,PLATINUM,ITM-9234,CLASS_A,1,29.49,3,true,1,false,MANUAL_APPROVED
REQ-100221,2025-10-12T03:12:00,PORTAL,APAC,SILVER,ITM-2114,CLASS_C,3,621.06,70,true,1,false,MANUAL_APPROVED
REQ-100222,2025-04-17T09:39:00,API,EMEA,GOLD,ITM-5766,CLASS_A,5,451.7,506,true,0,false,MANUAL_APPROVED
REQ-100223,2025-08-28T14:16:00,PORTAL,NA,BRONZE,ITM-8416,CLASS_A,15,35.1,25,true,12,true,AUTO_DECLINED
REQ-100224,2025-10-10T22:45:00,PORTAL,EMEA,BRONZE,ITM-6726,CLASS_B,1,36.92,264,true,0,true,MANUAL_DECLINED
REQ-100225,2025-03-16T16:48:00,EMAIL,APAC,BRONZE,ITM-2635,CLASS_A,15,182.4,78,true,0,false,MANUAL_DECLINED
REQ-100226,2026-01-19T17:38:00,API,EMEA,SILVER,ITM-5722,CLASS_B,8,3962.96,272,true,5,false,MANUAL_DECLINED
REQ-100227,2025-05-17T19:14:00,PORTAL,APAC,SILVER,ITM-4027,CLASS_C,15,203.7,120,true,2,false,MANUAL_APPROVED
REQ-100228,2025-06-03T19:26:00,PORTAL,NA,SILVER,ITM-4542,CLASS_A,1,199.57,26,true,0,false,MANUAL_APPROVED
REQ-100229,2025-08-14T22:41:00,EMAIL,NA,SILVER,ITM-5256,CLASS_B,3,163.8,309,false,0,false,MANUAL_DECLINED
REQ-100230,2026-03-12T05:54:00,PORTAL,APAC,BRONZE,ITM-8119,CLASS_C,1,17.53,90,false,0,false,AUTO_DECLINED
REQ-100231,2025-09-09T08:49:00,EMAIL,APAC,BRONZE,ITM-7539,CLASS_D,40,720.4,161,true,3,false,MANUAL_APPROVED
REQ-100232,2025-10-24T18:32:00,EMAIL,EMEA,SILVER,ITM-2504,CLASS_A,2,83.12,2,false,0,false,AUTO_DECLINED
REQ-100233,2025-08-11T12:46:00,PORTAL,LATAM,SILVER,ITM-6327,CLASS_A,2,38.76,0,false,0,false,MANUAL_DECLINED
REQ-100234,2025-06-18T16:00:00,API,APAC,BRONZE,ITM-3873,CLASS_C,15,1538.1,100,true,1,false,MANUAL_APPROVED
REQ-100235,2025-12-11T01:22:00,EMAIL,EMEA,GOLD,ITM-5333,CLASS_A,2,73.2,17,true,0,false,AUTO_APPROVED
REQ-100236,2026-08-23T17:07:00,EMAIL,APAC,SILVER,ITM-5622,CLASS_B,1,38.32,121,false,1,false,MANUAL_APPROVED
REQ-100237,2025-03-09T23:07:00,EMAIL,APAC,SILVER,ITM-8240,CLASS_A,40,945.2,3,true,0,false,MANUAL_APPROVED
REQ-100238,2025-11-03T18:36:00,API,NA,PLATINUM,ITM-4967,CLASS_A,5,254.75,143,true,1,false,AUTO_APPROVED
REQ-100239,2026-04-18T10:21:00,PORTAL,NA,BRONZE,ITM-3983,CLASS_A,15,947.25,1079,false,0,false,AUTO_DECLINED
REQ-100240,2026-04-16T11:00:00,PHONE,NA,BRONZE,ITM-3572,CLASS_A,3,83.61,1108,false,2,false,MANUAL_DECLINED
REQ-100241,2026-06-28T05:20:00,PORTAL,EMEA,BRONZE,ITM-7843,CLASS_A,15,1754.25,134,true,0,false,MANUAL_APPROVED
REQ-100242,2025-11-05T20:48:00,API,NA,SILVER,ITM-3521,CLASS_C,5,65.6,245,true,0,false,MANUAL_DECLINED
REQ-100243,2026-03-16T16:09:00,EMAIL,APAC,BRONZE,ITM-1539,CLASS_A,120,1040.4,22,true,5,false,MANUAL_DECLINED
REQ-100244,2025-02-25T16:53:00,EMAIL,NA,SILVER,ITM-6343,CLASS_A,1,38.57,838,true,8,true,AUTO_DECLINED
REQ-100245,2026-06-13T09:02:00,PORTAL,LATAM,BRONZE,ITM-6217,CLASS_C,1,40.55,247,false,0,false,MANUAL_DECLINED
REQ-100246,2025-05-08T15:40:00,PORTAL,NA,SILVER,ITM-7800,CLASS_C,2,36.32,222,true,12,false,ROUTED_SPECIALIST
REQ-100247,2025-10-05T10:33:00,PORTAL,NA,SILVER,ITM-6770,CLASS_D,3,167.85,178,true,5,false,MANUAL_DECLINED
REQ-100248,2026-05-02T07:46:00,API,NA,BRONZE,ITM-3034,CLASS_C,8,211.84,146,true,8,false,ROUTED_SPECIALIST
REQ-100249,2025-10-12T15:49:00,PORTAL,NA,BRONZE,ITM-4656,CLASS_A,2,1474.7,88,true,2,false,MANUAL_APPROVED
REQ-100250,2025-08-12T10:40:00,PORTAL,LATAM,BRONZE,ITM-5024,CLASS_A,1,69.33,334,true,2,true,AUTO_DECLINED
REQ-100251,2025-02-28T22:58:00,EMAIL,NA,GOLD,ITM-2559,CLASS_C,1,72.2,9,true,0,false,MANUAL_APPROVED
REQ-100252,2026-08-08T17:44:00,PORTAL,LATAM,BRONZE,ITM-9918,CLASS_B,1,99.4,148,true,1,true,MANUAL_DECLINED
REQ-100253,2026-07-28T18:49:00,PORTAL,NA,SILVER,ITM-1257,CLASS_A,1,108.13,38,true,1,false,AUTO_APPROVED
REQ-100254,2026-05-09T12:30:00,API,APAC,PLATINUM,ITM-1087,CLASS_A,3,629.43,285,false,8,false,ROUTED_SPECIALIST
REQ-100255,2025-06-03T19:14:00,API,NA,BRONZE,ITM-6720,CLASS_A,15,710.7,63,false,0,false,AUTO_DECLINED
REQ-100256,2025-08-07T14:46:00,PORTAL,EMEA,BRONZE,ITM-9962,CLASS_A,15,528.3,5,false,0,false,AUTO_DECLINED
REQ-100257,2025-08-08T04:35:00,PORTAL,NA,BRONZE,ITM-3435,CLASS_B,1,19.63,106,false,0,false,MANUAL_DECLINED
REQ-100258,2025-01-25T07:08:00,API,NA,SILVER,ITM-1141,CLASS_A,1,18.64,120,true,0,false,MANUAL_DECLINED
REQ-100259,2026-07-27T02:33:00,PORTAL,NA,BRONZE,ITM-9840,CLASS_C,5,71.5,162,true,0,false,MANUAL_APPROVED
REQ-100260,2025-08-11T10:15:00,PHONE,NA,BRONZE,ITM-4570,CLASS_A,5,179.65,166,true,1,false,MANUAL_APPROVED
REQ-100261,2025-05-02T12:37:00,PORTAL,APAC,GOLD,ITM-4679,CLASS_B,2,19.2,186,true,5,false,MANUAL_APPROVED
REQ-100262,2025-01-27T21:51:00,PORTAL,NA,BRONZE,ITM-3449,CLASS_A,120,8998.8,90,true,0,false,MANUAL_APPROVED
REQ-100263,2025-11-02T15:08:00,PORTAL,APAC,PLATINUM,ITM-6442,CLASS_C,1,7.25,20,true,1,false,MANUAL_APPROVED
REQ-100264,2025-07-31T03:59:00,PORTAL,EMEA,GOLD,ITM-4308,CLASS_B,400,13680.0,46,true,0,false,AUTO_APPROVED
REQ-100265,2025-10-19T12:10:00,API,EMEA,SILVER,ITM-8801,CLASS_A,15,437.55,25,false,5,false,AUTO_DECLINED
REQ-100266,2025-03-30T08:04:00,PORTAL,LATAM,SILVER,ITM-8461,CLASS_A,3,149.7,8,true,5,false,MANUAL_DECLINED
REQ-100267,2026-08-16T22:18:00,PORTAL,EMEA,GOLD,ITM-1015,CLASS_C,5,1301.05,603,true,0,false,MANUAL_APPROVED
REQ-100268,2025-01-16T03:27:00,EMAIL,NA,SILVER,ITM-4695,CLASS_A,15,780.6,148,true,1,false,AUTO_APPROVED
REQ-100269,2025-05-31T02:01:00,EMAIL,APAC,SILVER,ITM-4089,CLASS_A,120,11053.2,73,true,0,true,AUTO_DECLINED
REQ-100270,2025-12-20T23:57:00,API,APAC,SILVER,ITM-7062,CLASS_C,1,86.89,180,true,5,false,MANUAL_APPROVED
REQ-100271,2026-02-11T13:44:00,PORTAL,APAC,PLATINUM,ITM-7758,CLASS_B,3,260.73,41,false,2,false,MANUAL_DECLINED
REQ-100272,2025-11-14T10:05:00,PORTAL,NA,BRONZE,ITM-5918,CLASS_D,3,157.44,134,true,0,false,MANUAL_APPROVED
REQ-100273,2026-03-06T16:32:00,EMAIL,NA,SILVER,ITM-3874,CLASS_C,8,1035.44,1,true,0,false,MANUAL_APPROVED
REQ-100274,2025-04-27T12:38:00,API,NA,BRONZE,ITM-7174,CLASS_B,3,89.4,207,true,2,false,AUTO_APPROVED
REQ-100275,2025-09-25T17:49:00,PORTAL,EMEA,GOLD,ITM-2770,CLASS_C,3,10.56,364,false,0,false,AUTO_DECLINED
REQ-100276,2026-06-19T16:55:00,EMAIL,NA,BRONZE,ITM-3185,CLASS_A,2,87.02,1163,true,1,false,MANUAL_APPROVED
REQ-100277,2025-08-28T01:20:00,PHONE,NA,SILVER,ITM-7565,CLASS_B,40,2779.2,1042,true,5,false,MANUAL_DECLINED
REQ-100278,2025-12-16T08:52:00,PORTAL,EMEA,BRONZE,ITM-8391,CLASS_B,1,53.62,171,false,3,false,MANUAL_DECLINED
REQ-100279,2026-05-28T23:21:00,PORTAL,APAC,SILVER,ITM-9501,CLASS_A,2,894.86,25,false,0,false,MANUAL_DECLINED
REQ-100280,2026-02-16T05:49:00,PORTAL,NA,BRONZE,ITM-8377,CLASS_C,1,21.4,30,true,3,false,MANUAL_APPROVED
REQ-100281,2026-06-27T05:31:00,API,NA,SILVER,ITM-9927,CLASS_C,5,126.15,106,true,0,false,MANUAL_APPROVED
REQ-100282,2025-09-20T01:26:00,PORTAL,NA,SILVER,ITM-2451,CLASS_D,1,53.45,0,true,8,false,ROUTED_SPECIALIST
REQ-100283,2025-12-03T01:57:00,PORTAL,NA,GOLD,ITM-6624,CLASS_C,8,291.28,290,true,1,false,MANUAL_APPROVED
REQ-100284,2025-06-22T05:47:00,PORTAL,NA,GOLD,ITM-7367,CLASS_A,120,4804.8,28,false,2,false,MANUAL_DECLINED
REQ-100285,2026-03-31T05:20:00,API,APAC,PLATINUM,ITM-7599,CLASS_B,2,147.1,154,false,1,false,MANUAL_APPROVED
REQ-100286,2026-05-10T23:17:00,EMAIL,EMEA,SILVER,ITM-4076,CLASS_C,120,1434.0,199,true,0,false,MANUAL_APPROVED
REQ-100287,2026-04-13T01:07:00,PORTAL,LATAM,BRONZE,ITM-2933,CLASS_A,3,25.29,142,false,8,false,ROUTED_SPECIALIST
REQ-100288,2025-07-04T21:54:00,PORTAL,NA,GOLD,ITM-2620,CLASS_B,2,658.34,155,true,5,false,AUTO_APPROVED
REQ-100289,2025-04-12T04:24:00,EMAIL,NA,BRONZE,ITM-9261,CLASS_C,1,31.5,215,true,5,false,MANUAL_DECLINED
REQ-100290,2026-03-15T21:10:00,API,EMEA,BRONZE,ITM-8691,CLASS_C,3,92.94,24,false,1,false,AUTO_DECLINED
REQ-100291,2025-10-28T06:46:00,PORTAL,NA,BRONZE,ITM-4266,CLASS_C,1,116.32,150,true,0,false,MANUAL_DECLINED
REQ-100292,2026-08-07T00:54:00,PORTAL,APAC,SILVER,ITM-1564,CLASS_C,8,4099.44,710,false,2,false,AUTO_DECLINED
REQ-100293,2025-01-29T22:35:00,EMAIL,APAC,BRONZE,ITM-8242,CLASS_B,2,536.12,16,true,2,false,MANUAL_APPROVED
REQ-100294,2026-07-31T07:09:00,PORTAL,EMEA,PLATINUM,ITM-6126,CLASS_B,120,6772.8,118,true,2,false,AUTO_APPROVED
REQ-100295,2025-11-29T17:23:00,API,APAC,SILVER,ITM-7999,CLASS_C,120,5886.0,125,false,1,true,AUTO_DECLINED
REQ-100296,2025-01-17T14:31:00,EMAIL,EMEA,BRONZE,ITM-2576,CLASS_B,1,15.03,125,true,3,false,MANUAL_APPROVED
REQ-100297,2026-01-02T00:31:00,EMAIL,NA,GOLD,ITM-3821,CLASS_B,2,145.62,72,false,0,false,MANUAL_APPROVED
REQ-100298,2025-01-15T08:05:00,EMAIL,NA,PLATINUM,ITM-1576,CLASS_A,40,3274.0,36,false,0,false,MANUAL_APPROVED
REQ-100299,2025-12-25T14:18:00,PORTAL,NA,PLATINUM,ITM-7854,CLASS_A,400,4536.0,155,true,1,false,AUTO_APPROVED
REQ-100300,2025-12-29T21:56:00,PORTAL,EMEA,BRONZE,ITM-6422,CLASS_A,120,10911.6,163,true,0,false,MANUAL_APPROVED
REQ-100301,2025-07-12T00:46:00,PORTAL,APAC,BRONZE,ITM-1256,CLASS_A,1,25.92,1,true,1,false,MANUAL_APPROVED
REQ-100302,2025-09-17T10:11:00,EMAIL,NA,SILVER,ITM-5557,CLASS_B,2,15.86,111,true,2,false,MANUAL_APPROVED
REQ-100303,2026-06-17T19:54:00,PHONE,NA,SILVER,ITM-7041,CLASS_A,5,211.95,290,false,0,false,MANUAL_DECLINED
REQ-100304,2025-05-25T18:43:00,PORTAL,APAC,BRONZE,ITM-3895,CLASS_C,5,113.1,126,false,1,false,AUTO_DECLINED
REQ-100305,2026-05-27T15:39:00,EMAIL,EMEA,SILVER,ITM-4306,CLASS_B,8,955.04,359,true,0,false,AUTO_APPROVED
REQ-100306,2025-01-27T01:36:00,EMAIL,APAC,BRONZE,ITM-4343,CLASS_B,1,74.11,7,true,0,false,MANUAL_APPROVED
REQ-100307,2026-01-03T02:26:00,API,EMEA,GOLD,ITM-9988,CLASS_C,40,2347.2,271,false,0,false,MANUAL_DECLINED
REQ-100308,2025-02-10T11:59:00,PORTAL,EMEA,BRONZE,ITM-8248,CLASS_A,3,77.46,19,true,0,false,MANUAL_APPROVED
REQ-100309,2025-09-19T19:36:00,API,APAC,SILVER,ITM-3046,CLASS_A,3,48.48,43,true,5,false,MANUAL_DECLINED
REQ-100310,2025-11-14T07:21:00,PORTAL,NA,SILVER,ITM-7392,CLASS_A,5,85.85,651,true,0,false,MANUAL_DECLINED
REQ-100311,2025-08-14T00:08:00,EMAIL,LATAM,GOLD,ITM-8658,CLASS_A,1,24.53,361,false,0,false,MANUAL_APPROVED
REQ-100312,2025-06-05T18:11:00,API,EMEA,SILVER,ITM-8957,CLASS_C,1,15.19,13,false,2,false,AUTO_DECLINED
REQ-100313,2026-01-17T16:44:00,PORTAL,NA,BRONZE,ITM-5285,CLASS_B,1,21.3,341,true,3,false,MANUAL_APPROVED
REQ-100314,2026-06-19T11:40:00,PORTAL,NA,GOLD,ITM-9271,CLASS_B,1,7.11,115,true,2,false,MANUAL_APPROVED
REQ-100315,2025-12-13T23:19:00,PORTAL,NA,BRONZE,ITM-8386,CLASS_C,1,38.89,238,true,12,false,ROUTED_SPECIALIST
REQ-100316,2026-01-05T09:25:00,EMAIL,NA,SILVER,ITM-3016,CLASS_B,1,29.65,120,true,0,false,MANUAL_APPROVED
REQ-100317,2026-08-01T08:38:00,PORTAL,EMEA,BRONZE,ITM-8194,CLASS_B,1,125.15,4,false,0,false,AUTO_DECLINED
REQ-100318,2026-07-31T10:01:00,API,EMEA,BRONZE,ITM-9393,CLASS_A,1,11.85,174,false,3,false,MANUAL_DECLINED
REQ-100319,2025-03-17T22:43:00,PORTAL,EMEA,BRONZE,ITM-8270,CLASS_B,120,4119.6,86,true,1,false,MANUAL_DECLINED
REQ-100320,2025-03-18T21:11:00,PHONE,EMEA,GOLD,ITM-4847,CLASS_C,3,207.12,141,true,1,false,MANUAL_APPROVED
REQ-100321,2025-02-19T08:18:00,PORTAL,APAC,BRONZE,ITM-7670,CLASS_C,1,11.29,90,false,0,false,AUTO_DECLINED
REQ-100322,2026-01-20T23:36:00,PORTAL,NA,SILVER,ITM-5330,CLASS_D,120,4908.0,0,false,1,false,AUTO_DECLINED
REQ-100323,2026-02-14T05:46:00,PORTAL,APAC,SILVER,ITM-1888,CLASS_A,1,38.11,176,true,2,false,MANUAL_APPROVED
REQ-100324,2026-05-07T03:00:00,PORTAL,NA,BRONZE,ITM-6386,CLASS_B,1,21.36,20,true,0,false,MANUAL_APPROVED
REQ-100325,2025-11-12T08:00:00,PHONE,APAC,SILVER,ITM-5247,CLASS_C,1,87.31,58,true,0,false,MANUAL_DECLINED
REQ-100326,2025-09-03T19:21:00,API,APAC,BRONZE,ITM-8642,CLASS_A,3,234.57,8,true,0,false,MANUAL_APPROVED
REQ-100327,2026-03-17T08:30:00,EMAIL,NA,GOLD,ITM-1578,CLASS_C,3,141.51,127,true,1,false,MANUAL_APPROVED
REQ-100328,2025-10-20T03:57:00,EMAIL,EMEA,PLATINUM,ITM-8203,CLASS_C,5,1983.0,0,true,2,false,MANUAL_APPROVED
REQ-100329,2025-10-06T15:09:00,EMAIL,NA,BRONZE,ITM-2635,CLASS_C,1,19.37,14,true,0,false,MANUAL_APPROVED
REQ-100330,2025-10-19T21:11:00,PORTAL,APAC,GOLD,ITM-4924,CLASS_B,2,69.82,10,true,0,false,AUTO_APPROVED
REQ-100331,2025-08-21T08:10:00,API,NA,SILVER,ITM-2116,CLASS_B,1,110.19,264,true,0,false,MANUAL_APPROVED
REQ-100332,2026-02-23T17:37:00,PORTAL,EMEA,SILVER,ITM-2346,CLASS_C,8,241.36,1045,true,1,false,MANUAL_APPROVED
REQ-100333,2025-04-19T13:51:00,EMAIL,NA,BRONZE,ITM-9779,CLASS_B,5,99.75,227,true,5,false,MANUAL_DECLINED
REQ-100334,2026-03-13T21:58:00,PORTAL,LATAM,GOLD,ITM-2192,CLASS_C,1,10.04,54,false,1,false,AUTO_DECLINED
REQ-100335,2025-04-17T20:12:00,PORTAL,EMEA,SILVER,ITM-4906,CLASS_D,2,139.98,1105,true,0,false,MANUAL_APPROVED
REQ-100336,2025-04-20T14:25:00,API,APAC,BRONZE,ITM-6792,CLASS_A,8,134.96,38,true,0,false,MANUAL_APPROVED
REQ-100337,2026-06-17T14:55:00,PORTAL,EMEA,SILVER,ITM-6061,CLASS_D,2,27.82,123,false,0,false,AUTO_DECLINED
REQ-100338,2026-07-28T14:55:00,API,NA,GOLD,ITM-2093,CLASS_A,1,154.82,903,true,2,false,AUTO_APPROVED
REQ-100339,2025-09-26T13:14:00,EMAIL,NA,BRONZE,ITM-5405,CLASS_B,1,42.81,246,true,0,false,MANUAL_DECLINED
REQ-100340,2026-07-14T11:10:00,PORTAL,EMEA,BRONZE,ITM-9593,CLASS_B,1,97.96,204,true,2,false,MANUAL_DECLINED
REQ-100341,2026-01-13T04:22:00,API,APAC,SILVER,ITM-9958,CLASS_B,3,76.14,188,true,0,false,MANUAL_APPROVED
REQ-100342,2026-02-14T00:18:00,EMAIL,NA,BRONZE,ITM-9019,CLASS_A,1,37.91,5,false,5,false,AUTO_DECLINED
REQ-100343,2025-11-08T06:58:00,EMAIL,EMEA,BRONZE,ITM-8935,CLASS_A,8,1149.04,170,true,1,false,MANUAL_APPROVED
REQ-100344,2025-11-13T12:31:00,API,NA,BRONZE,ITM-8073,CLASS_C,3,68.1,824,true,0,false,MANUAL_DECLINED
REQ-100345,2026-06-04T05:46:00,API,EMEA,BRONZE,ITM-5377,CLASS_D,1,31.06,377,false,1,false,AUTO_DECLINED
REQ-100346,2025-08-23T23:10:00,PORTAL,NA,BRONZE,ITM-9686,CLASS_A,120,20907.6,93,true,8,false,ROUTED_SPECIALIST
REQ-100347,2025-04-29T03:26:00,PORTAL,NA,SILVER,ITM-2056,CLASS_A,5,456.7,228,true,2,false,MANUAL_APPROVED
REQ-100348,2025-10-04T10:17:00,PORTAL,NA,BRONZE,ITM-2582,CLASS_B,1,17.75,104,false,0,false,MANUAL_DECLINED
REQ-100349,2025-11-09T05:00:00,PORTAL,EMEA,GOLD,ITM-8929,CLASS_B,3,208.62,142,true,8,false,ROUTED_SPECIALIST
REQ-100350,2025-02-17T10:17:00,PORTAL,NA,BRONZE,ITM-7025,CLASS_B,1,21.76,153,true,5,false,MANUAL_DECLINED
REQ-100351,2026-04-26T02:36:00,PORTAL,EMEA,SILVER,ITM-5669,CLASS_C,1,14.46,79,true,1,false,MANUAL_APPROVED
REQ-100352,2026-08-29T20:47:00,API,NA,GOLD,ITM-3871,CLASS_B,2,91.6,256,false,2,false,MANUAL_APPROVED
REQ-100353,2025-09-07T12:54:00,API,EMEA,SILVER,ITM-9560,CLASS_B,2,22.96,1015,false,0,false,MANUAL_DECLINED
REQ-100354,2026-02-12T23:32:00,EMAIL,EMEA,GOLD,ITM-6680,CLASS_B,2,179.84,299,false,1,true,MANUAL_DECLINED
REQ-100355,2026-03-15T05:58:00,API,APAC,SILVER,ITM-3255,CLASS_A,1,397.49,185,false,1,false,MANUAL_DECLINED
REQ-100356,2026-08-09T03:41:00,EMAIL,NA,SILVER,ITM-7059,CLASS_B,8,177.68,18,true,2,true,AUTO_DECLINED
REQ-100357,2025-08-17T12:48:00,EMAIL,EMEA,BRONZE,ITM-8920,CLASS_A,1,14.07,160,true,0,false,MANUAL_DECLINED
REQ-100358,2025-03-03T09:38:00,PORTAL,APAC,BRONZE,ITM-6571,CLASS_B,1,28.98,280,true,12,false,MANUAL_DECLINED
REQ-100359,2025-11-22T07:37:00,EMAIL,NA,GOLD,ITM-6042,CLASS_D,2,48.08,699,false,12,false,MANUAL_DECLINED
REQ-100360,2025-09-14T03:11:00,EMAIL,EMEA,SILVER,ITM-5464,CLASS_A,5,84.5,95,false,2,false,AUTO_DECLINED
REQ-100361,2025-10-22T23:19:00,EMAIL,APAC,BRONZE,ITM-6597,CLASS_C,15,232.05,105,true,1,true,MANUAL_DECLINED
REQ-100362,2025-01-27T16:11:00,PORTAL,APAC,SILVER,ITM-2616,CLASS_C,8,137.28,187,true,0,false,MANUAL_APPROVED
REQ-100363,2025-11-14T13:27:00,PORTAL,NA,BRONZE,ITM-9414,CLASS_A,8,526.24,22,false,0,false,AUTO_DECLINED
REQ-100364,2025-07-05T21:03:00,EMAIL,EMEA,PLATINUM,ITM-7233,CLASS_D,2,11.52,980,true,0,false,MANUAL_APPROVED
REQ-100365,2025-01-14T06:23:00,PORTAL,EMEA,BRONZE,ITM-4654,CLASS_C,1,53.28,8,true,2,false,MANUAL_APPROVED
REQ-100366,2025-09-28T19:29:00,API,NA,GOLD,ITM-8857,CLASS_A,40,498.0,13,true,1,true,MANUAL_DECLINED
REQ-100367,2025-07-13T03:53:00,API,APAC,GOLD,ITM-6337,CLASS_A,2,40.82,11,false,5,false,MANUAL_DECLINED
REQ-100368,2026-08-26T08:56:00,EMAIL,APAC,BRONZE,ITM-7783,CLASS_D,2,67.66,22,true,1,false,MANUAL_DECLINED
REQ-100369,2025-10-18T15:10:00,PORTAL,NA,SILVER,ITM-7107,CLASS_B,400,34508.0,1101,true,0,false,ROUTED_SPECIALIST
REQ-100370,2025-06-22T16:08:00,EMAIL,APAC,BRONZE,ITM-2760,CLASS_C,5,74.9,148,false,1,false,AUTO_DECLINED
